scooter_id,timestamp,lat,lon,battery,ride_status
SCOOTER_008,2023-01-02T15:12:15,48.864636,2.389067,85.6,idle
SCOOTER_029,2023-01-02T15:12:30,48.850872,2.342111,62.71,start
SCOOTER_038,2023-01-02T15:12:45,48.865458,2.351725,53.27,stop
SCOOTER_011,2023-01-02T15:13:00,48.857794,2.379885,38.28,idle
SCOOTER_018,2023-01-02T15:13:15,48.899897,2.387654,67.37,stop
SCOOTER_004,2023-01-02T15:13:30,48.878068,2.381427,12.71,start
SCOOTER_007,2023-01-02T15:13:45,48.863999,2.386575,70.88,start
SCOOTER_022,2023-01-02T15:14:00,48.851091,2.359365,75.33,idle
SCOOTER_025,2023-01-02T15:14:15,48.879683,2.384055,54.1,start
SCOOTER_026,2023-01-02T15:14:30,48.859635,2.346872,38.68,idle
SCOOTER_011,2023-01-02T15:14:45,48.865527,2.359372,41.61,idle
SCOOTER_010,2023-01-02T15:15:00,48.868963,2.364795,23.76,idle
SCOOTER_047,2023-01-02T15:15:15,48.850146,2.372167,35.58,start
SCOOTER_018,2023-01-02T15:15:30,48.868804,2.358148,53.98,stop
SCOOTER_006,2023-01-02T15:15:45,48.851588,2.375947,11.43,idle
SCOOTER_044,2023-01-02T15:16:00,48.864795,2.376808,99.34,idle
SCOOTER_008,2023-01-02T15:16:15,48.894392,2.344218,41.6,stop
SCOOTER_028,2023-01-02T15:16:30,48.860014,2.37597,13.69,idle
SCOOTER_036,2023-01-02T15:16:45,48.864333,2.356285,67.12,start
SCOOTER_038,2023-01-02T15:17:00,48.895787,2.379873,76.56,idle
SCOOTER_019,2023-01-02T15:17:15,48.872411,2.375764,67.86,start
SCOOTER_002,2023-01-02T15:17:30,48.855649,2.371937,60.32,start
SCOOTER_025,2023-01-02T15:17:45,48.881098,2.367856,77.52,idle
SCOOTER_042,2023-01-02T15:18:00,48.851576,2.378358,52.45,idle
SCOOTER_050,2023-01-02T15:18:15,48.868073,2.344681,70.67,idle
SCOOTER_034,2023-01-02T15:18:30,48.899557,2.345884,16.4,idle
SCOOTER_023,2023-01-02T15:18:45,48.866381,2.389597,85.21,start
SCOOTER_042,2023-01-02T15:19:00,48.886572,2.351316,35.41,start
SCOOTER_025,2023-01-02T15:19:15,48.895544,2.358283,35.64,idle
SCOOTER_024,2023-01-02T15:19:30,48.895346,2.373708,14.69,start
SCOOTER_031,2023-01-02T15:19:45,48.874273,2.3595,76.32,start
SCOOTER_019,2023-01-02T15:20:00,48.896993,2.341361,13.84,idle
SCOOTER_033,2023-01-02T15:20:15,48.873657,2.341221,76.08,stop
SCOOTER_015,2023-01-02T15:20:30,48.887253,2.37355,19.38,start
SCOOTER_016,2023-01-02T15:20:45,48.885616,2.346914,54.23,idle
SCOOTER_023,2023-01-02T15:21:00,48.851928,2.364551,69.52,idle
SCOOTER_015,2023-01-02T15:21:15,48.867915,2.352787,33.52,stop
SCOOTER_021,2023-01-02T15:21:30,48.875384,2.380361,43.96,start
SCOOTER_021,2023-01-02T15:21:45,48.872596,2.387113,66.81,start
SCOOTER_041,2023-01-02T15:22:00,48.891101,2.375106,18.28,idle
SCOOTER_050,2023-01-02T15:22:15,48.852349,2.380117,65.64,idle
SCOOTER_050,2023-01-02T15:22:30,48.885062,2.370015,62.04,stop
SCOOTER_012,2023-01-02T15:22:45,48.897499,2.371233,25.24,start
SCOOTER_036,2023-01-02T15:23:00,48.859639,2.38381,37.0,start
SCOOTER_041,2023-01-02T15:23:15,48.874127,2.342297,62.86,start
SCOOTER_044,2023-01-02T15:23:30,48.876537,2.342623,89.38,start
SCOOTER_005,2023-01-02T15:23:45,48.892732,2.381719,34.19,stop
SCOOTER_039,2023-01-02T15:24:00,48.886814,2.371568,32.07,start
SCOOTER_042,2023-01-02T15:24:15,48.882304,2.344539,89.32,stop
SCOOTER_008,2023-01-02T15:24:30,48.899179,2.3876,36.74,idle
SCOOTER_001,2023-01-02T15:24:45,48.85867,2.369362,37.62,stop
SCOOTER_008,2023-01-02T15:25:00,48.866635,2.377499,17.61,stop
SCOOTER_027,2023-01-02T15:25:15,48.856228,2.373779,15.67,idle
SCOOTER_038,2023-01-02T15:25:30,48.86783,2.373544,10.24,stop
SCOOTER_029,2023-01-02T15:25:45,48.892975,2.366277,37.69,idle
SCOOTER_005,2023-01-02T15:26:00,48.865159,2.350997,84.82,idle
SCOOTER_043,2023-01-02T15:26:15,48.872344,2.342614,31.54,start
SCOOTER_018,2023-01-02T15:26:30,48.855924,2.34643,14.49,start
SCOOTER_050,2023-01-02T15:26:45,48.890316,2.358084,44.02,idle
SCOOTER_031,2023-01-02T15:27:00,48.855225,2.343406,38.79,start
SCOOTER_015,2023-01-02T15:27:15,48.898959,2.367543,93.83,idle
SCOOTER_035,2023-01-02T15:27:30,48.866519,2.388671,60.56,start
SCOOTER_030,2023-01-02T15:27:45,48.866778,2.36372,28.4,stop
SCOOTER_026,2023-01-02T15:28:00,48.866903,2.378283,14.25,stop
SCOOTER_050,2023-01-02T15:28:15,48.861866,2.375718,75.61,stop
SCOOTER_031,2023-01-02T15:28:30,48.889355,2.347496,21.81,start
SCOOTER_004,2023-01-02T15:28:45,48.88322,2.349036,54.9,stop
SCOOTER_017,2023-01-02T15:29:00,48.85145,2.358224,11.78,start
SCOOTER_007,2023-01-02T15:29:15,48.850658,2.341988,13.24,start
SCOOTER_010,2023-01-02T15:29:30,48.851209,2.349412,85.84,start
SCOOTER_009,2023-01-02T15:29:45,48.891145,2.342184,19.85,start
SCOOTER_015,2023-01-02T15:30:00,48.874409,2.362857,34.31,idle
SCOOTER_019,2023-01-02T15:30:15,48.851284,2.372173,15.96,idle
SCOOTER_004,2023-01-02T15:30:30,48.870437,2.353469,32.91,start
SCOOTER_003,2023-01-02T15:30:45,48.870389,2.367967,94.37,start
SCOOTER_031,2023-01-02T15:31:00,48.891334,2.349652,37.61,idle
SCOOTER_039,2023-01-02T15:31:15,48.897321,2.384836,81.17,start
SCOOTER_008,2023-01-02T15:31:30,48.891566,2.359497,27.93,idle
SCOOTER_002,2023-01-02T15:31:45,48.865241,2.374742,41.7,stop
SCOOTER_013,2023-01-02T15:32:00,48.873706,2.341228,81.49,stop
SCOOTER_048,2023-01-02T15:32:15,48.867456,2.357108,29.7,start
SCOOTER_020,2023-01-02T15:32:30,48.896951,2.350931,31.43,start
SCOOTER_027,2023-01-02T15:32:45,48.871419,2.361823,58.99,idle
SCOOTER_048,2023-01-02T15:33:00,48.868968,2.375573,92.21,start
SCOOTER_016,2023-01-02T15:33:15,48.876968,2.340875,62.79,idle
SCOOTER_031,2023-01-02T15:33:30,48.852867,2.357803,79.3,idle
SCOOTER_043,2023-01-02T15:33:45,48.894091,2.340678,61.54,stop
SCOOTER_027,2023-01-02T15:34:00,48.861067,2.361696,87.7,idle
SCOOTER_041,2023-01-02T15:34:15,48.869554,2.345199,86.06,start
SCOOTER_042,2023-01-02T15:34:30,48.895287,2.351268,10.51,start
SCOOTER_014,2023-01-02T15:34:45,48.894592,2.354287,44.0,stop
SCOOTER_015,2023-01-02T15:35:00,48.878226,2.383399,49.7,idle
SCOOTER_024,2023-01-02T15:35:15,48.859486,2.36951,75.96,idle
SCOOTER_007,2023-01-02T15:35:30,48.892084,2.35597,25.1,idle
SCOOTER_018,2023-01-02T15:35:45,48.878357,2.365975,25.11,start
SCOOTER_037,2023-01-02T15:36:00,48.874594,2.385494,93.7,stop
SCOOTER_042,2023-01-02T15:36:15,48.877859,2.388292,76.47,start
SCOOTER_014,2023-01-02T15:36:30,48.889742,2.376514,92.86,idle
SCOOTER_029,2023-01-02T15:36:45,48.859818,2.363849,50.91,idle
SCOOTER_035,2023-01-02T15:37:00,48.893575,2.361776,91.18,start
SCOOTER_030,2023-01-02T15:37:15,48.864396,2.350964,51.57,start
SCOOTER_016,2023-01-02T15:37:30,48.856436,2.3585,78.36,stop
SCOOTER_011,2023-01-02T15:37:45,48.884103,2.359144,72.2,start
SCOOTER_045,2023-01-02T15:38:00,48.897323,2.38007,14.64,start
SCOOTER_016,2023-01-02T15:38:15,48.862625,2.362803,92.95,start
SCOOTER_019,2023-01-02T15:38:30,48.877318,2.350098,65.99,start
SCOOTER_047,2023-01-02T15:38:45,48.896133,2.355203,72.26,idle
SCOOTER_022,2023-01-02T15:39:00,48.8865,2.387671,88.81,idle
SCOOTER_009,2023-01-02T15:39:15,48.854771,2.347158,93.0,idle
SCOOTER_008,2023-01-02T15:39:30,48.888001,2.383618,20.24,start
SCOOTER_014,2023-01-02T15:39:45,48.885886,2.385371,80.82,stop
SCOOTER_002,2023-01-02T15:40:00,48.895818,2.35185,88.64,start
SCOOTER_008,2023-01-02T15:40:15,48.87428,2.355811,85.77,stop
SCOOTER_032,2023-01-02T15:40:30,48.86546,2.384654,71.93,stop
SCOOTER_022,2023-01-02T15:40:45,48.853263,2.381867,61.43,idle
SCOOTER_021,2023-01-02T15:41:00,48.865476,2.388346,66.21,stop
SCOOTER_005,2023-01-02T15:41:15,48.887147,2.378687,48.21,start
SCOOTER_031,2023-01-02T15:41:30,48.869079,2.367738,77.72,stop
SCOOTER_006,2023-01-02T15:41:45,48.890078,2.341632,98.97,start
SCOOTER_029,2023-01-02T15:42:00,48.854522,2.378149,53.61,stop
SCOOTER_007,2023-01-02T15:42:15,48.879275,2.347666,69.59,idle
SCOOTER_041,2023-01-02T15:42:30,48.891793,2.365532,47.6,stop
SCOOTER_022,2023-01-02T15:42:45,48.860723,2.382712,35.39,start
SCOOTER_042,2023-01-02T15:43:00,48.867657,2.356791,37.37,start
SCOOTER_009,2023-01-02T15:43:15,48.856854,2.361725,26.21,idle
SCOOTER_021,2023-01-02T15:43:30,48.857211,2.350666,41.59,idle
SCOOTER_019,2023-01-02T15:43:45,48.894393,2.353861,59.86,idle
SCOOTER_014,2023-01-02T15:44:00,48.880136,2.347599,20.17,idle
SCOOTER_013,2023-01-02T15:44:15,48.868304,2.353433,48.28,stop
SCOOTER_009,2023-01-02T15:44:30,48.861979,2.340421,77.87,stop
SCOOTER_037,2023-01-02T15:44:45,48.885474,2.378144,39.6,idle
SCOOTER_017,2023-01-02T15:45:00,48.868297,2.358543,96.15,idle
SCOOTER_026,2023-01-02T15:45:15,48.894416,2.382898,24.33,idle
SCOOTER_040,2023-01-02T15:45:30,48.877819,2.353628,14.13,stop
SCOOTER_031,2023-01-02T15:45:45,48.853403,2.389496,23.62,start
SCOOTER_017,2023-01-02T15:46:00,48.863421,2.349772,10.23,stop
SCOOTER_050,2023-01-02T15:46:15,48.896825,2.34535,69.45,idle
SCOOTER_019,2023-01-02T15:46:30,48.885266,2.387937,97.22,stop
SCOOTER_034,2023-01-02T15:46:45,48.859229,2.372728,85.05,idle
SCOOTER_008,2023-01-02T15:47:00,48.885448,2.349565,73.13,stop
SCOOTER_044,2023-01-02T15:47:15,48.879635,2.382981,41.45,idle
SCOOTER_024,2023-01-02T15:47:30,48.852057,2.357561,24.19,idle
SCOOTER_030,2023-01-02T15:47:45,48.882581,2.368421,18.18,idle
SCOOTER_013,2023-01-02T15:48:00,48.858157,2.383816,16.24,idle
SCOOTER_040,2023-01-02T15:48:15,48.887888,2.369408,93.97,start
SCOOTER_005,2023-01-02T15:48:30,48.864388,2.360507,88.61,stop
SCOOTER_019,2023-01-02T15:48:45,48.863514,2.359285,95.69,start
SCOOTER_011,2023-01-02T15:49:00,48.899857,2.378056,98.89,stop
SCOOTER_049,2023-01-02T15:49:15,48.85625,2.38548,58.87,start
SCOOTER_024,2023-01-02T15:49:30,48.893803,2.342779,24.7,idle
SCOOTER_037,2023-01-02T15:49:45,48.887557,2.357668,48.82,start
SCOOTER_006,2023-01-02T15:50:00,48.87727,2.367296,80.52,idle
SCOOTER_045,2023-01-02T15:50:15,48.885547,2.378905,22.13,start
SCOOTER_034,2023-01-02T15:50:30,48.876825,2.353973,72.26,idle
SCOOTER_008,2023-01-02T15:50:45,48.892496,2.375288,73.88,stop
SCOOTER_048,2023-01-02T15:51:00,48.871037,2.346968,17.71,start
SCOOTER_039,2023-01-02T15:51:15,48.856159,2.359069,99.76,start
SCOOTER_040,2023-01-02T15:51:30,48.871949,2.351722,11.09,idle
SCOOTER_006,2023-01-02T15:51:45,48.864852,2.359934,85.92,start
SCOOTER_020,2023-01-02T15:52:00,48.892588,2.373101,45.5,idle
SCOOTER_002,2023-01-02T15:52:15,48.859661,2.378931,12.18,idle
SCOOTER_030,2023-01-02T15:52:30,48.894503,2.370272,64.88,start
SCOOTER_030,2023-01-02T15:52:45,48.868787,2.373449,95.37,start
SCOOTER_050,2023-01-02T15:53:00,48.892572,2.387771,11.73,stop
SCOOTER_006,2023-01-02T15:53:15,48.898594,2.385752,84.59,stop
SCOOTER_023,2023-01-02T15:53:30,48.867894,2.366035,27.84,stop
SCOOTER_029,2023-01-02T15:53:45,48.877275,2.352032,65.7,stop
SCOOTER_006,2023-01-02T15:54:00,48.879547,2.370748,29.88,idle
SCOOTER_041,2023-01-02T15:54:15,48.875305,2.358098,50.26,stop
SCOOTER_024,2023-01-02T15:54:30,48.899801,2.37578,38.24,start
SCOOTER_027,2023-01-02T15:54:45,48.89499,2.376006,89.5,stop
SCOOTER_028,2023-01-02T15:55:00,48.881571,2.342887,38.22,start
SCOOTER_031,2023-01-02T15:55:15,48.897855,2.38078,89.99,idle
SCOOTER_006,2023-01-02T15:55:30,48.869901,2.372063,43.35,idle
SCOOTER_023,2023-01-02T15:55:45,48.851641,2.370729,79.47,start
SCOOTER_038,2023-01-02T15:56:00,48.878172,2.374618,61.44,stop
SCOOTER_002,2023-01-02T15:56:15,48.896959,2.358339,49.34,stop
SCOOTER_004,2023-01-02T15:56:30,48.863478,2.383124,79.35,start
SCOOTER_005,2023-01-02T15:56:45,48.855888,2.366114,29.61,stop
SCOOTER_020,2023-01-02T15:57:00,48.887027,2.353486,65.05,start
SCOOTER_005,2023-01-02T15:57:15,48.880065,2.381119,15.45,idle
SCOOTER_048,2023-01-02T15:57:30,48.855696,2.361567,60.4,idle
SCOOTER_024,2023-01-02T15:57:45,48.898117,2.360644,48.29,idle
SCOOTER_007,2023-01-02T15:58:00,48.852511,2.382221,66.03,start
SCOOTER_036,2023-01-02T15:58:15,48.859282,2.340715,15.19,stop
SCOOTER_007,2023-01-02T15:58:30,48.879914,2.382824,20.35,idle
SCOOTER_018,2023-01-02T15:58:45,48.873119,2.349052,77.29,start
SCOOTER_030,2023-01-02T15:59:00,48.850329,2.378043,82.15,start
SCOOTER_011,2023-01-02T15:59:15,48.857547,2.387402,22.28,start
SCOOTER_006,2023-01-02T15:59:30,48.861368,2.376996,11.89,start
SCOOTER_038,2023-01-02T15:59:45,48.86837,2.365251,21.38,start
SCOOTER_044,2023-01-02T16:00:00,48.885688,2.343977,28.5,stop
SCOOTER_001,2023-01-02T16:00:15,48.875961,2.36295,93.07,idle
SCOOTER_039,2023-01-02T16:00:30,48.858277,2.354183,83.86,stop
SCOOTER_016,2023-01-02T16:00:45,48.883279,2.364864,65.45,start
SCOOTER_009,2023-01-02T16:01:00,48.886864,2.362134,42.48,idle
SCOOTER_006,2023-01-02T16:01:15,48.878336,2.376899,73.55,stop
SCOOTER_020,2023-01-02T16:01:30,48.883633,2.345601,51.18,start
SCOOTER_039,2023-01-02T16:01:45,48.852685,2.371639,41.42,stop
SCOOTER_012,2023-01-02T16:02:00,48.887421,2.340582,77.34,stop
SCOOTER_031,2023-01-02T16:02:15,48.87412,2.363945,43.63,idle
SCOOTER_047,2023-01-02T16:02:30,48.863641,2.36553,67.66,idle
SCOOTER_012,2023-01-02T16:02:45,48.872985,2.364411,67.92,start
SCOOTER_047,2023-01-02T16:03:00,48.85805,2.368873,42.43,idle
SCOOTER_032,2023-01-02T16:03:15,48.864292,2.370854,15.98,idle
SCOOTER_016,2023-01-02T16:03:30,48.876498,2.374821,16.45,idle
SCOOTER_014,2023-01-02T16:03:45,48.8675,2.365949,98.3,start
SCOOTER_009,2023-01-02T16:04:00,48.896789,2.376645,13.79,start
SCOOTER_031,2023-01-02T16:04:15,48.851013,2.38716,41.38,stop
SCOOTER_003,2023-01-02T16:04:30,48.872776,2.348853,81.15,stop
SCOOTER_041,2023-01-02T16:04:45,48.874716,2.375239,87.83,start
SCOOTER_032,2023-01-02T16:05:00,48.853986,2.3832,56.53,idle
SCOOTER_015,2023-01-02T16:05:15,48.884752,2.367193,11.68,start
SCOOTER_038,2023-01-02T16:05:30,48.866311,2.37847,55.61,stop
SCOOTER_011,2023-01-02T16:05:45,48.879901,2.387572,27.78,start
SCOOTER_011,2023-01-02T16:06:00,48.879119,2.346737,57.16,start
SCOOTER_011,2023-01-02T16:06:15,48.885524,2.364276,27.56,stop
SCOOTER_016,2023-01-02T16:06:30,48.880557,2.359704,74.91,stop
SCOOTER_025,2023-01-02T16:06:45,48.892851,2.357119,74.68,start
SCOOTER_034,2023-01-02T16:07:00,48.869642,2.356947,99.22,stop
SCOOTER_039,2023-01-02T16:07:15,48.862261,2.362658,16.25,stop
SCOOTER_032,2023-01-02T16:07:30,48.897869,2.358536,66.74,stop
SCOOTER_023,2023-01-02T16:07:45,48.872228,2.376004,74.43,stop
SCOOTER_039,2023-01-02T16:08:00,48.866605,2.381237,42.88,idle
SCOOTER_016,2023-01-02T16:08:15,48.876276,2.361726,21.77,idle
SCOOTER_008,2023-01-02T16:08:30,48.87556,2.385746,76.8,stop
SCOOTER_030,2023-01-02T16:08:45,48.892709,2.356977,96.21,stop
SCOOTER_009,2023-01-02T16:09:00,48.879167,2.340941,79.5,idle
SCOOTER_018,2023-01-02T16:09:15,48.899304,2.389403,25.94,start
SCOOTER_030,2023-01-02T16:09:30,48.855822,2.372572,31.5,start
SCOOTER_036,2023-01-02T16:09:45,48.863323,2.358404,75.64,idle
SCOOTER_024,2023-01-02T16:10:00,48.869218,2.376916,32.34,stop
SCOOTER_026,2023-01-02T16:10:15,48.858991,2.356476,24.78,idle
SCOOTER_004,2023-01-02T16:10:30,48.863318,2.385303,17.15,idle
SCOOTER_027,2023-01-02T16:10:45,48.892779,2.354098,81.6,idle
SCOOTER_013,2023-01-02T16:11:00,48.893883,2.348992,84.35,stop
SCOOTER_001,2023-01-02T16:11:15,48.8879,2.347532,46.77,idle
SCOOTER_027,2023-01-02T16:11:30,48.890523,2.370853,95.29,stop
SCOOTER_047,2023-01-02T16:11:45,48.895478,2.347581,73.19,stop
SCOOTER_030,2023-01-02T16:12:00,48.871702,2.366866,23.51,start
SCOOTER_027,2023-01-02T16:12:15,48.898313,2.375523,61.46,stop
SCOOTER_014,2023-01-02T16:12:30,48.859302,2.356013,83.46,stop
SCOOTER_024,2023-01-02T16:12:45,48.892765,2.343849,49.34,stop
SCOOTER_035,2023-01-02T16:13:00,48.879845,2.360626,20.27,stop
SCOOTER_019,2023-01-02T16:13:15,48.896091,2.353354,92.28,idle
SCOOTER_022,2023-01-02T16:13:30,48.853983,2.369074,89.77,idle
SCOOTER_021,2023-01-02T16:13:45,48.884112,2.353797,71.29,start
SCOOTER_014,2023-01-02T16:14:00,48.886969,2.376231,51.91,idle
SCOOTER_012,2023-01-02T16:14:15,48.899994,2.385905,56.62,stop
SCOOTER_026,2023-01-02T16:14:30,48.854207,2.35327,29.79,idle
SCOOTER_024,2023-01-02T16:14:45,48.878828,2.380377,79.15,stop
SCOOTER_005,2023-01-02T16:15:00,48.870055,2.361923,99.24,stop
SCOOTER_003,2023-01-02T16:15:15,48.890767,2.341633,59.45,start
SCOOTER_031,2023-01-02T16:15:30,48.884476,2.340596,95.9,stop
SCOOTER_010,2023-01-02T16:15:45,48.893649,2.357722,66.6,start
SCOOTER_034,2023-01-02T16:16:00,48.856055,2.345282,41.99,start
SCOOTER_005,2023-01-02T16:16:15,48.898445,2.385956,95.78,stop
SCOOTER_024,2023-01-02T16:16:30,48.877096,2.385595,71.4,start
SCOOTER_038,2023-01-02T16:16:45,48.888318,2.377492,12.03,idle
SCOOTER_031,2023-01-02T16:17:00,48.866547,2.358326,34.9,stop
SCOOTER_028,2023-01-02T16:17:15,48.877014,2.377833,97.59,stop
SCOOTER_036,2023-01-02T16:17:30,48.857986,2.375996,22.95,start
SCOOTER_026,2023-01-02T16:17:45,48.85787,2.347015,33.45,idle
SCOOTER_020,2023-01-02T16:18:00,48.859104,2.361169,49.69,start
SCOOTER_011,2023-01-02T16:18:15,48.854028,2.37108,97.36,start
SCOOTER_037,2023-01-02T16:18:30,48.856181,2.382996,68.48,idle
SCOOTER_027,2023-01-02T16:18:45,48.893322,2.354329,66.5,stop
SCOOTER_013,2023-01-02T16:19:00,48.860415,2.388295,27.64,idle
SCOOTER_030,2023-01-02T16:19:15,48.852249,2.382206,99.49,stop
SCOOTER_022,2023-01-02T16:19:30,48.888658,2.359365,71.2,start
SCOOTER_032,2023-01-02T16:19:45,48.89782,2.348537,38.85,start
SCOOTER_024,2023-01-02T16:20:00,48.869324,2.355798,65.84,idle
SCOOTER_038,2023-01-02T16:20:15,48.865521,2.367383,93.15,start
SCOOTER_043,2023-01-02T16:20:30,48.859244,2.381279,56.28,start
SCOOTER_009,2023-01-02T16:20:45,48.881577,2.374446,74.41,start
SCOOTER_031,2023-01-02T16:21:00,48.897838,2.38268,13.54,start
SCOOTER_040,2023-01-02T16:21:15,48.869545,2.372759,37.76,start
SCOOTER_028,2023-01-02T16:21:30,48.885728,2.340742,80.61,stop
SCOOTER_048,2023-01-02T16:21:45,48.872082,2.38578,15.43,start
SCOOTER_038,2023-01-02T16:22:00,48.879441,2.356885,39.6,idle
SCOOTER_045,2023-01-02T16:22:15,48.869819,2.366222,67.01,start
SCOOTER_029,2023-01-02T16:22:30,48.87272,2.366467,21.66,start
SCOOTER_002,2023-01-02T16:22:45,48.899417,2.372244,48.2,idle
SCOOTER_015,2023-01-02T16:23:00,48.862084,2.375169,83.61,start
SCOOTER_045,2023-01-02T16:23:15,48.857725,2.376381,73.28,start
SCOOTER_010,2023-01-02T16:23:30,48.883303,2.387859,33.97,start
SCOOTER_013,2023-01-02T16:23:45,48.851119,2.352799,43.49,start
SCOOTER_014,2023-01-02T16:24:00,48.861329,2.355067,96.58,stop
SCOOTER_037,2023-01-02T16:24:15,48.89354,2.36557,33.18,stop
SCOOTER_017,2023-01-02T16:24:30,48.874505,2.379582,67.7,stop
SCOOTER_002,2023-01-02T16:24:45,48.855023,2.352301,50.78,stop
SCOOTER_028,2023-01-02T16:25:00,48.879763,2.366227,23.81,start
SCOOTER_015,2023-01-02T16:25:15,48.850621,2.370442,77.54,stop
SCOOTER_040,2023-01-02T16:25:30,48.890896,2.352725,25.27,idle
SCOOTER_016,2023-01-02T16:25:45,48.897487,2.352428,56.69,start
SCOOTER_017,2023-01-02T16:26:00,48.898783,2.34602,19.01,start
SCOOTER_047,2023-01-02T16:26:15,48.876503,2.378951,46.55,idle
SCOOTER_018,2023-01-02T16:26:30,48.870034,2.385128,74.51,idle
SCOOTER_014,2023-01-02T16:26:45,48.882002,2.385341,90.64,stop
SCOOTER_042,2023-01-02T16:27:00,48.892322,2.380144,37.0,start
SCOOTER_036,2023-01-02T16:27:15,48.878956,2.387125,71.55,stop
SCOOTER_044,2023-01-02T16:27:30,48.887065,2.359732,30.74,idle
SCOOTER_003,2023-01-02T16:27:45,48.893749,2.380059,24.66,start
SCOOTER_036,2023-01-02T16:28:00,48.892606,2.363068,33.08,idle
SCOOTER_044,2023-01-02T16:28:15,48.891934,2.35001,86.44,idle
SCOOTER_017,2023-01-02T16:28:30,48.896741,2.387892,44.56,start
SCOOTER_037,2023-01-02T16:28:45,48.889506,2.383327,15.12,idle
SCOOTER_050,2023-01-02T16:29:00,48.888835,2.388792,50.65,idle
SCOOTER_031,2023-01-02T16:29:15,48.862803,2.364346,79.42,idle
SCOOTER_023,2023-01-02T16:29:30,48.862572,2.374039,37.88,stop
SCOOTER_027,2023-01-02T16:29:45,48.857824,2.355221,87.2,stop
SCOOTER_048,2023-01-02T16:30:00,48.862362,2.38443,28.69,stop
SCOOTER_029,2023-01-02T16:30:15,48.872396,2.355335,41.47,idle
SCOOTER_039,2023-01-02T16:30:30,48.894631,2.374634,23.43,idle
SCOOTER_003,2023-01-02T16:30:45,48.852747,2.354344,23.02,stop
SCOOTER_021,2023-01-02T16:31:00,48.856151,2.389701,41.87,start
SCOOTER_021,2023-01-02T16:31:15,48.854319,2.341342,58.0,stop
SCOOTER_031,2023-01-02T16:31:30,48.858415,2.36748,84.75,stop
SCOOTER_019,2023-01-02T16:31:45,48.870616,2.348824,91.05,start
SCOOTER_004,2023-01-02T16:32:00,48.862953,2.34812,69.91,start
SCOOTER_001,2023-01-02T16:32:15,48.869238,2.353019,46.59,stop
SCOOTER_002,2023-01-02T16:32:30,48.856849,2.382346,86.27,idle
SCOOTER_048,2023-01-02T16:32:45,48.886358,2.359268,34.71,idle
SCOOTER_027,2023-01-02T16:33:00,48.889315,2.342474,60.9,idle
SCOOTER_033,2023-01-02T16:33:15,48.875645,2.376883,34.87,idle
SCOOTER_040,2023-01-02T16:33:30,48.893024,2.353178,67.35,start
SCOOTER_028,2023-01-02T16:33:45,48.860247,2.380639,91.11,start
SCOOTER_044,2023-01-02T16:34:00,48.855246,2.349885,21.18,idle
SCOOTER_040,2023-01-02T16:34:15,48.879849,2.379139,83.65,stop
SCOOTER_032,2023-01-02T16:34:30,48.874772,2.349596,35.52,start
SCOOTER_015,2023-01-02T16:34:45,48.861353,2.348424,30.91,stop
SCOOTER_028,2023-01-02T16:35:00,48.874232,2.357816,12.5,idle
SCOOTER_033,2023-01-02T16:35:15,48.887915,2.35694,47.12,idle
SCOOTER_003,2023-01-02T16:35:30,48.86627,2.381139,70.52,stop
SCOOTER_023,2023-01-02T16:35:45,48.883518,2.356499,76.54,idle
SCOOTER_047,2023-01-02T16:36:00,48.891013,2.341334,37.37,start
SCOOTER_007,2023-01-02T16:36:15,48.874634,2.373085,72.63,idle
SCOOTER_044,2023-01-02T16:36:30,48.855343,2.346598,12.87,stop
SCOOTER_040,2023-01-02T16:36:45,48.872391,2.340674,17.87,stop
SCOOTER_048,2023-01-02T16:37:00,48.892774,2.380983,74.48,start
SCOOTER_014,2023-01-02T16:37:15,48.881335,2.350524,92.16,idle
SCOOTER_014,2023-01-02T16:37:30,48.87934,2.370508,40.91,idle
SCOOTER_010,2023-01-02T16:37:45,48.881758,2.367872,71.31,idle
SCOOTER_042,2023-01-02T16:38:00,48.89541,2.38535,12.05,idle
SCOOTER_041,2023-01-02T16:38:15,48.88688,2.361469,96.68,stop
SCOOTER_005,2023-01-02T16:38:30,48.890662,2.362474,27.07,idle
SCOOTER_008,2023-01-02T16:38:45,48.886408,2.381196,54.95,stop
SCOOTER_017,2023-01-02T16:39:00,48.858275,2.379867,30.75,stop
SCOOTER_003,2023-01-02T16:39:15,48.874029,2.358567,54.07,stop
SCOOTER_036,2023-01-02T16:39:30,48.891911,2.357267,84.26,stop
SCOOTER_022,2023-01-02T16:39:45,48.853045,2.377624,56.44,start
SCOOTER_030,2023-01-02T16:40:00,48.879979,2.385794,16.54,idle
SCOOTER_019,2023-01-02T16:40:15,48.882669,2.372785,45.16,stop
SCOOTER_001,2023-01-02T16:40:30,48.855403,2.378196,60.29,stop
SCOOTER_029,2023-01-02T16:40:45,48.85304,2.378211,43.21,idle
SCOOTER_010,2023-01-02T16:41:00,48.895442,2.374237,97.28,stop
SCOOTER_014,2023-01-02T16:41:15,48.881293,2.351089,60.88,idle
SCOOTER_043,2023-01-02T16:41:30,48.880475,2.344727,63.37,idle
SCOOTER_024,2023-01-02T16:41:45,48.891678,2.346357,99.29,idle
SCOOTER_034,2023-01-02T16:42:00,48.872316,2.377815,57.05,idle
SCOOTER_043,2023-01-02T16:42:15,48.864643,2.369971,34.95,start
